Path:HepData/ggFttH_VBFVH_4l
profiled Likelihood
x: #mu^{f}_{ggF+ttH}
y: #mu^{f}_{VBF+VH}
z: -2 ln (#Lambda)
x	y	z	
2.56400000e+00	-1.45687500e+00	3.35528857e+01	
2.62800000e+00	-1.45687500e+00	3.35528857e+01	
2.69200000e+00	-1.45687500e+00	3.35528857e+01	
2.75600000e+00	-1.45687500e+00	3.35528857e+01	
2.82000000e+00	-1.45687500e+00	3.35528857e+01	
2.88400000e+00	-1.45687500e+00	3.35528857e+01	
2.94800000e+00	-1.45687500e+00	3.35528857e+01	
3.01200000e+00	-1.45687500e+00	3.35528857e+01	
3.07600000e+00	-1.45687500e+00	3.35528857e+01	
3.14000000e+00	-1.45687500e+00	3.35528857e+01	
3.20400000e+00	-1.45687500e+00	3.35528857e+01	
3.26800000e+00	-1.45687500e+00	8.23337524e+00	
1.32000000e-01	-1.42812500e+00	3.35528857e+01	
1.96000000e-01	-1.42812500e+00	3.35528857e+01	
2.60000000e-01	-1.42812500e+00	3.35528857e+01	
3.24000000e-01	-1.42812500e+00	3.35528857e+01	
3.88000000e-01	-1.42812500e+00	3.35528857e+01	
4.52000000e-01	-1.42812500e+00	3.35528857e+01	
5.16000000e-01	-1.42812500e+00	3.35528857e+01	
5.80000000e-01	-1.42812500e+00	3.35528857e+01	
6.44000000e-01	-1.42812500e+00	3.35528857e+01	
7.08000000e-01	-1.42812500e+00	3.35528857e+01	
7.72000000e-01	-1.42812500e+00	3.35528857e+01	
8.36000000e-01	-1.42812500e+00	3.35528857e+01	
9.00000000e-01	-1.42812500e+00	3.35528857e+01	
9.64000000e-01	-1.42812500e+00	3.35528857e+01	
1.02800000e+00	-1.42812500e+00	3.35528857e+01	
1.09200000e+00	-1.42812500e+00	3.35528857e+01	
1.15600000e+00	-1.42812500e+00	3.35528857e+01	
1.22000000e+00	-1.42812500e+00	3.35528857e+01	
1.28400000e+00	-1.42812500e+00	3.35528857e+01	
1.34800000e+00	-1.42812500e+00	3.35528857e+01	
1.41200000e+00	-1.42812500e+00	3.35528857e+01	
1.47600000e+00	-1.42812500e+00	3.35528857e+01	
1.54000000e+00	-1.42812500e+00	3.35528857e+01	
1.60400000e+00	-1.42812500e+00	3.35528857e+01	
1.66800000e+00	-1.42812500e+00	3.35528857e+01	
1.73200000e+00	-1.42812500e+00	3.35528857e+01	
1.79600000e+00	-1.42812500e+00	3.35528857e+01	
1.86000000e+00	-1.42812500e+00	3.35528857e+01	
1.92400000e+00	-1.42812500e+00	3.35528857e+01	
1.98800000e+00	-1.42812500e+00	3.35528857e+01	
2.05200000e+00	-1.42812500e+00	3.35528857e+01	
2.11600000e+00	-1.42812500e+00	3.35528857e+01	
2.18000000e+00	-1.42812500e+00	3.35528857e+01	
2.24400000e+00	-1.42812500e+00	3.35528857e+01	
2.30800000e+00	-1.42812500e+00	3.35528857e+01	
2.37200000e+00	-1.42812500e+00	3.35528857e+01	
2.43600000e+00	-1.42812500e+00	3.35528857e+01	
2.50000000e+00	-1.42812500e+00	3.35528857e+01	
2.56400000e+00	-1.42812500e+00	3.35528857e+01	
2.62800000e+00	-1.42812500e+00	3.35528857e+01	
2.69200000e+00	-1.42812500e+00	3.35528857e+01	
2.75600000e+00	-1.42812500e+00	3.35528857e+01	
2.82000000e+00	-1.42812500e+00	3.35528857e+01	
2.88400000e+00	-1.42812500e+00	3.35528857e+01	
2.94800000e+00	-1.42812500e+00	3.35528857e+01	
3.01200000e+00	-1.42812500e+00	3.35528857e+01	
3.07600000e+00	-1.42812500e+00	3.35528857e+01	
3.14000000e+00	-1.42812500e+00	7.40433138e+00	
3.20400000e+00	-1.42812500e+00	7.79139490e+00	
3.26800000e+00	-1.42812500e+00	8.19130158e+00	
1.32000000e-01	-1.39937500e+00	3.35528857e+01	
1.96000000e-01	-1.39937500e+00	3.35528857e+01	
2.60000000e-01	-1.39937500e+00	3.35528857e+01	
3.24000000e-01	-1.39937500e+00	3.35528857e+01	
3.88000000e-01	-1.39937500e+00	3.35528857e+01	
4.52000000e-01	-1.39937500e+00	3.35528857e+01	
5.16000000e-01	-1.39937500e+00	3.35528857e+01	
5.80000000e-01	-1.39937500e+00	3.35528857e+01	
6.44000000e-01	-1.39937500e+00	3.35528857e+01	
7.08000000e-01	-1.39937500e+00	3.35528857e+01	
7.72000000e-01	-1.39937500e+00	3.35528857e+01	
8.36000000e-01	-1.39937500e+00	3.35528857e+01	
9.00000000e-01	-1.39937500e+00	3.35528857e+01	
9.64000000e-01	-1.39937500e+00	3.35528857e+01	
1.02800000e+00	-1.39937500e+00	3.35528857e+01	
1.09200000e+00	-1.39937500e+00	3.35528857e+01	
1.15600000e+00	-1.39937500e+00	3.35528857e+01	
1.22000000e+00	-1.39937500e+00	3.35528857e+01	
1.28400000e+00	-1.39937500e+00	3.35528857e+01	
1.34800000e+00	-1.39937500e+00	3.35528857e+01	
1.41200000e+00	-1.39937500e+00	3.35528857e+01	
1.47600000e+00	-1.39937500e+00	3.35528857e+01	
1.54000000e+00	-1.39937500e+00	3.35528857e+01	
1.60400000e+00	-1.39937500e+00	3.35528857e+01	
1.66800000e+00	-1.39937500e+00	3.35528857e+01	
1.73200000e+00	-1.39937500e+00	3.35528857e+01	
1.79600000e+00	-1.39937500e+00	3.35528857e+01	
1.86000000e+00	-1.39937500e+00	3.35528857e+01	
1.92400000e+00	-1.39937500e+00	3.35528857e+01	
1.98800000e+00	-1.39937500e+00	3.35528857e+01	
2.05200000e+00	-1.39937500e+00	3.35528857e+01	
2.11600000e+00	-1.39937500e+00	3.35528857e+01	
2.18000000e+00	-1.39937500e+00	3.35528857e+01	
2.24400000e+00	-1.39937500e+00	3.35528857e+01	
2.30800000e+00	-1.39937500e+00	3.35528857e+01	
2.37200000e+00	-1.39937500e+00	3.35528857e+01	
2.43600000e+00	-1.39937500e+00	3.35528857e+01	
2.50000000e+00	-1.39937500e+00	3.35528857e+01	
2.56400000e+00	-1.39937500e+00	3.35528857e+01	
2.62800000e+00	-1.39937500e+00	3.35528857e+01	
2.69200000e+00	-1.39937500e+00	3.35528857e+01	
2.75600000e+00	-1.39937500e+00	3.35528857e+01	
2.82000000e+00	-1.39937500e+00	3.35528857e+01	
2.88400000e+00	-1.39937500e+00	3.35528857e+01	
2.94800000e+00	-1.39937500e+00	3.35528857e+01	
3.01200000e+00	-1.39937500e+00	3.35528857e+01	
3.07600000e+00	-1.39937500e+00	6.98049890e+00	
3.14000000e+00	-1.39937500e+00	7.35754550e+00	
3.20400000e+00	-1.39937500e+00	7.74847520e+00	
3.26800000e+00	-1.39937500e+00	8.15203220e+00	
1.32000000e-01	-1.37062500e+00	3.35528857e+01	
1.96000000e-01	-1.37062500e+00	3.35528857e+01	
2.60000000e-01	-1.37062500e+00	3.35528857e+01	
3.24000000e-01	-1.37062500e+00	3.35528857e+01	
3.88000000e-01	-1.37062500e+00	3.35528857e+01	
4.52000000e-01	-1.37062500e+00	3.35528857e+01	
5.16000000e-01	-1.37062500e+00	3.35528857e+01	
5.80000000e-01	-1.37062500e+00	3.35528857e+01	
6.44000000e-01	-1.37062500e+00	3.35528857e+01	
7.08000000e-01	-1.37062500e+00	3.35528857e+01	
7.72000000e-01	-1.37062500e+00	3.35528857e+01	
8.36000000e-01	-1.37062500e+00	3.35528857e+01	
9.00000000e-01	-1.37062500e+00	3.35528857e+01	
9.64000000e-01	-1.37062500e+00	3.35528857e+01	
1.02800000e+00	-1.37062500e+00	3.35528857e+01	
1.09200000e+00	-1.37062500e+00	3.35528857e+01	
1.15600000e+00	-1.37062500e+00	3.35528857e+01	
1.22000000e+00	-1.37062500e+00	3.35528857e+01	
1.28400000e+00	-1.37062500e+00	3.35528857e+01	
1.34800000e+00	-1.37062500e+00	3.35528857e+01	
1.41200000e+00	-1.37062500e+00	3.35528857e+01	
1.47600000e+00	-1.37062500e+00	3.35528857e+01	
1.54000000e+00	-1.37062500e+00	3.35528857e+01	
1.60400000e+00	-1.37062500e+00	3.35528857e+01	
1.66800000e+00	-1.37062500e+00	3.35528857e+01	
1.73200000e+00	-1.37062500e+00	3.35528857e+01	
1.79600000e+00	-1.37062500e+00	3.35528857e+01	
1.86000000e+00	-1.37062500e+00	3.35528857e+01	
1.92400000e+00	-1.37062500e+00	3.35528857e+01	
1.98800000e+00	-1.37062500e+00	3.35528857e+01	
2.05200000e+00	-1.37062500e+00	3.35528857e+01	
2.11600000e+00	-1.37062500e+00	3.35528857e+01	
2.18000000e+00	-1.37062500e+00	3.35528857e+01	
2.24400000e+00	-1.37062500e+00	3.35528857e+01	
2.30800000e+00	-1.37062500e+00	3.35528857e+01	
2.37200000e+00	-1.37062500e+00	3.35528857e+01	
2.43600000e+00	-1.37062500e+00	3.35528857e+01	
2.50000000e+00	-1.37062500e+00	3.35528857e+01	
2.56400000e+00	-1.37062500e+00	3.35528857e+01	
2.62800000e+00	-1.37062500e+00	3.35528857e+01	
2.69200000e+00	-1.37062500e+00	3.35528857e+01	
2.75600000e+00	-1.37062500e+00	3.35528857e+01	
2.82000000e+00	-1.37062500e+00	3.35528857e+01	
2.88400000e+00	-1.37062500e+00	3.35528857e+01	
2.94800000e+00	-1.37062500e+00	6.21525586e+00	
3.01200000e+00	-1.37062500e+00	6.56626588e+00	
3.07600000e+00	-1.37062500e+00	6.93273752e+00	
3.14000000e+00	-1.37062500e+00	7.31374518e+00	
3.20400000e+00	-1.37062500e+00	7.70840520e+00	
3.26800000e+00	-1.37062500e+00	8.11548318e+00	
1.32000000e-01	-1.34187500e+00	3.35528857e+01	
1.96000000e-01	-1.34187500e+00	3.35528857e+01	
2.60000000e-01	-1.34187500e+00	3.35528857e+01	
3.24000000e-01	-1.34187500e+00	3.35528857e+01	
3.88000000e-01	-1.34187500e+00	3.35528857e+01	
4.52000000e-01	-1.34187500e+00	3.35528857e+01	
5.16000000e-01	-1.34187500e+00	3.35528857e+01	
5.80000000e-01	-1.34187500e+00	3.35528857e+01	
6.44000000e-01	-1.34187500e+00	3.35528857e+01	
7.08000000e-01	-1.34187500e+00	3.35528857e+01	
7.72000000e-01	-1.34187500e+00	3.35528857e+01	
8.36000000e-01	-1.34187500e+00	3.35528857e+01	
9.00000000e-01	-1.34187500e+00	3.35528857e+01	
9.64000000e-01	-1.34187500e+00	3.35528857e+01	
1.02800000e+00	-1.34187500e+00	3.35528857e+01	
1.09200000e+00	-1.34187500e+00	3.35528857e+01	
1.15600000e+00	-1.34187500e+00	3.35528857e+01	
1.22000000e+00	-1.34187500e+00	3.35528857e+01	
1.28400000e+00	-1.34187500e+00	3.35528857e+01	
1.34800000e+00	-1.34187500e+00	3.35528857e+01	
1.41200000e+00	-1.34187500e+00	3.35528857e+01	
1.47600000e+00	-1.34187500e+00	3.35528857e+01	
1.54000000e+00	-1.34187500e+00	3.35528857e+01	
1.60400000e+00	-1.34187500e+00	3.35528857e+01	
1.66800000e+00	-1.34187500e+00	3.35528857e+01	
1.73200000e+00	-1.34187500e+00	3.35528857e+01	
1.79600000e+00	-1.34187500e+00	3.35528857e+01	
1.86000000e+00	-1.34187500e+00	3.35528857e+01	
1.92400000e+00	-1.34187500e+00	3.35528857e+01	
1.98800000e+00	-1.34187500e+00	3.35528857e+01	
2.05200000e+00	-1.34187500e+00	3.35528857e+01	
2.11600000e+00	-1.34187500e+00	3.35528857e+01	
2.18000000e+00	-1.34187500e+00	3.35528857e+01	
2.24400000e+00	-1.34187500e+00	3.35528857e+01	
2.30800000e+00	-1.34187500e+00	3.35528857e+01	
2.37200000e+00	-1.34187500e+00	3.35528857e+01	
2.43600000e+00	-1.34187500e+00	3.35528857e+01	
2.50000000e+00	-1.34187500e+00	3.35528857e+01	
2.56400000e+00	-1.34187500e+00	3.35528857e+01	
2.62800000e+00	-1.34187500e+00	3.35528857e+01	
2.69200000e+00	-1.34187500e+00	3.35528857e+01	
2.75600000e+00	-1.34187500e+00	3.35528857e+01	
2.82000000e+00	-1.34187500e+00	3.35528857e+01	
2.88400000e+00	-1.34187500e+00	5.82302040e+00	
2.94800000e+00	-1.34187500e+00	6.16216676e+00	
3.01200000e+00	-1.34187500e+00	6.51748490e+00	
3.07600000e+00	-1.34187500e+00	6.88801312e+00	
3.14000000e+00	-1.34187500e+00	7.27284050e+00	
3.20400000e+00	-1.34187500e+00	7.67109674e+00	
3.26800000e+00	-1.34187500e+00	8.08156858e+00	
1.32000000e-01	-1.31312500e+00	3.35528857e+01	
1.96000000e-01	-1.31312500e+00	3.35528857e+01	
2.60000000e-01	-1.31312500e+00	3.35528857e+01	
3.24000000e-01	-1.31312500e+00	3.35528857e+01	
3.88000000e-01	-1.31312500e+00	3.35528857e+01	
4.52000000e-01	-1.31312500e+00	3.35528857e+01	
5.16000000e-01	-1.31312500e+00	3.35528857e+01	
5.80000000e-01	-1.31312500e+00	3.35528857e+01	
6.44000000e-01	-1.31312500e+00	3.35528857e+01	
7.08000000e-01	-1.31312500e+00	3.35528857e+01	
7.72000000e-01	-1.31312500e+00	3.35528857e+01	
8.36000000e-01	-1.31312500e+00	3.35528857e+01	
9.00000000e-01	-1.31312500e+00	3.35528857e+01	
9.64000000e-01	-1.31312500e+00	3.35528857e+01	
1.02800000e+00	-1.31312500e+00	3.35528857e+01	
1.09200000e+00	-1.31312500e+00	3.35528857e+01	
1.15600000e+00	-1.31312500e+00	3.35528857e+01	
1.22000000e+00	-1.31312500e+00	3.35528857e+01	
1.28400000e+00	-1.31312500e+00	3.35528857e+01	
1.34800000e+00	-1.31312500e+00	3.35528857e+01	
1.41200000e+00	-1.31312500e+00	3.35528857e+01	
1.47600000e+00	-1.31312500e+00	3.35528857e+01	
1.54000000e+00	-1.31312500e+00	3.35528857e+01	
1.60400000e+00	-1.31312500e+00	3.35528857e+01	
1.66800000e+00	-1.31312500e+00	3.35528857e+01	
1.73200000e+00	-1.31312500e+00	3.35528857e+01	
1.79600000e+00	-1.31312500e+00	3.35528857e+01	
1.86000000e+00	-1.31312500e+00	3.35528857e+01	
1.92400000e+00	-1.31312500e+00	3.35528857e+01	
1.98800000e+00	-1.31312500e+00	3.35528857e+01	
2.05200000e+00	-1.31312500e+00	3.35528857e+01	
2.11600000e+00	-1.31312500e+00	3.35528857e+01	
2.18000000e+00	-1.31312500e+00	3.35528857e+01	
2.24400000e+00	-1.31312500e+00	3.35528857e+01	
2.30800000e+00	-1.31312500e+00	3.35528857e+01	
2.37200000e+00	-1.31312500e+00	3.35528857e+01	
2.43600000e+00	-1.31312500e+00	3.35528857e+01	
2.50000000e+00	-1.31312500e+00	3.35528857e+01	
2.56400000e+00	-1.31312500e+00	3.35528857e+01	
2.62800000e+00	-1.31312500e+00	3.35528857e+01	
2.69200000e+00	-1.31312500e+00	3.35528857e+01	
2.75600000e+00	-1.31312500e+00	5.13350802e+00	
2.82000000e+00	-1.31312500e+00	5.44212326e+00	
2.88400000e+00	-1.31312500e+00	5.76876114e+00	
2.94800000e+00	-1.31312500e+00	6.11232242e+00	
3.01200000e+00	-1.31312500e+00	6.47179338e+00	
3.07600000e+00	-1.31312500e+00	6.84623104e+00	
3.14000000e+00	-1.31312500e+00	7.23473904e+00	
3.20400000e+00	-1.31312500e+00	7.63646000e+00	
3.26800000e+00	-1.31312500e+00	8.05020156e+00	
1.32000000e-01	-1.28437500e+00	3.35528857e+01	
1.96000000e-01	-1.28437500e+00	3.35528857e+01	
2.60000000e-01	-1.28437500e+00	3.35528857e+01	
3.24000000e-01	-1.28437500e+00	3.35528857e+01	
3.88000000e-01	-1.28437500e+00	3.35528857e+01	
4.52000000e-01	-1.28437500e+00	3.35528857e+01	
5.16000000e-01	-1.28437500e+00	3.35528857e+01	
5.80000000e-01	-1.28437500e+00	3.35528857e+01	
6.44000000e-01	-1.28437500e+00	3.35528857e+01	
7.08000000e-01	-1.28437500e+00	3.35528857e+01	
7.72000000e-01	-1.28437500e+00	3.35528857e+01	
8.36000000e-01	-1.28437500e+00	3.35528857e+01	
9.00000000e-01	-1.28437500e+00	3.35528857e+01	
9.64000000e-01	-1.28437500e+00	3.35528857e+01	
1.02800000e+00	-1.28437500e+00	3.35528857e+01	
1.09200000e+00	-1.28437500e+00	3.35528857e+01	
1.15600000e+00	-1.28437500e+00	3.35528857e+01	
1.22000000e+00	-1.28437500e+00	3.35528857e+01	
1.28400000e+00	-1.28437500e+00	3.35528857e+01	
1.34800000e+00	-1.28437500e+00	3.35528857e+01	
1.41200000e+00	-1.28437500e+00	3.35528857e+01	
1.47600000e+00	-1.28437500e+00	3.35528857e+01	
1.54000000e+00	-1.28437500e+00	3.35528857e+01	
1.60400000e+00	-1.28437500e+00	3.35528857e+01	
1.66800000e+00	-1.28437500e+00	3.35528857e+01	
1.73200000e+00	-1.28437500e+00	3.35528857e+01	
1.79600000e+00	-1.28437500e+00	3.35528857e+01	
1.86000000e+00	-1.28437500e+00	3.35528857e+01	
1.92400000e+00	-1.28437500e+00	3.35528857e+01	
1.98800000e+00	-1.28437500e+00	3.35528857e+01	
2.05200000e+00	-1.28437500e+00	3.35528857e+01	
2.11600000e+00	-1.28437500e+00	3.35528857e+01	
2.18000000e+00	-1.28437500e+00	3.35528857e+01	
2.24400000e+00	-1.28437500e+00	3.35528857e+01	
2.30800000e+00	-1.28437500e+00	3.35528857e+01	
2.37200000e+00	-1.28437500e+00	3.35528857e+01	
2.43600000e+00	-1.28437500e+00	3.35528857e+01	
2.50000000e+00	-1.28437500e+00	3.35528857e+01	
2.56400000e+00	-1.28437500e+00	3.35528857e+01	
2.62800000e+00	-1.28437500e+00	3.35528857e+01	
2.69200000e+00	-1.28437500e+00	4.77869252e+00	
2.75600000e+00	-1.28437500e+00	5.07321686e+00	
2.82000000e+00	-1.28437500e+00	5.38665348e+00	
2.88400000e+00	-1.28437500e+00	5.71780810e+00	
2.94800000e+00	-1.28437500e+00	6.06562136e+00	
3.01200000e+00	-1.28437500e+00	6.42909176e+00	
3.07600000e+00	-1.28437500e+00	6.80729436e+00	
3.14000000e+00	-1.28437500e+00	7.19934678e+00	
3.20400000e+00	-1.28437500e+00	7.60440444e+00	
3.26800000e+00	-1.28437500e+00	8.02129512e+00	
1.32000000e-01	-1.25562500e+00	3.35528857e+01	
1.96000000e-01	-1.25562500e+00	3.35528857e+01	
2.60000000e-01	-1.25562500e+00	3.35528857e+01	
3.24000000e-01	-1.25562500e+00	3.35528857e+01	
3.88000000e-01	-1.25562500e+00	3.35528857e+01	
4.52000000e-01	-1.25562500e+00	3.35528857e+01	
5.16000000e-01	-1.25562500e+00	3.35528857e+01	
5.80000000e-01	-1.25562500e+00	3.35528857e+01	
6.44000000e-01	-1.25562500e+00	3.35528857e+01	
7.08000000e-01	-1.25562500e+00	3.35528857e+01	
7.72000000e-01	-1.25562500e+00	3.35528857e+01	
8.36000000e-01	-1.25562500e+00	3.35528857e+01	
9.00000000e-01	-1.25562500e+00	3.35528857e+01	
9.64000000e-01	-1.25562500e+00	3.35528857e+01	
1.02800000e+00	-1.25562500e+00	3.35528857e+01	
1.09200000e+00	-1.25562500e+00	3.35528857e+01	
1.15600000e+00	-1.25562500e+00	3.35528857e+01	
1.22000000e+00	-1.25562500e+00	3.35528857e+01	
1.28400000e+00	-1.25562500e+00	3.35528857e+01	
1.34800000e+00	-1.25562500e+00	3.35528857e+01	
1.41200000e+00	-1.25562500e+00	3.35528857e+01	
1.47600000e+00	-1.25562500e+00	3.35528857e+01	
1.54000000e+00	-1.25562500e+00	3.35528857e+01	
1.60400000e+00	-1.25562500e+00	3.35528857e+01	
1.66800000e+00	-1.25562500e+00	3.35528857e+01	
1.73200000e+00	-1.25562500e+00	3.35528857e+01	
1.79600000e+00	-1.25562500e+00	3.35528857e+01	
1.86000000e+00	-1.25562500e+00	3.35528857e+01	
1.92400000e+00	-1.25562500e+00	3.35528857e+01	
1.98800000e+00	-1.25562500e+00	3.35528857e+01	
2.05200000e+00	-1.25562500e+00	3.35528857e+01	
2.11600000e+00	-1.25562500e+00	3.35528857e+01	
2.18000000e+00	-1.25562500e+00	3.35528857e+01	
2.24400000e+00	-1.25562500e+00	3.35528857e+01	
2.30800000e+00	-1.25562500e+00	3.35528857e+01	
2.37200000e+00	-1.25562500e+00	3.35528857e+01	
2.43600000e+00	-1.25562500e+00	3.35528857e+01	
2.50000000e+00	-1.25562500e+00	3.35528857e+01	
2.56400000e+00	-1.25562500e+00	3.35528857e+01	
2.62800000e+00	-1.25562500e+00	4.43735516e+00	
2.69200000e+00	-1.25562500e+00	4.71697960e+00	
2.75600000e+00	-1.25562500e+00	5.01646426e+00	
2.82000000e+00	-1.25562500e+00	5.33453806e+00	
2.88400000e+00	-1.25562500e+00	5.67005364e+00	
2.94800000e+00	-1.25562500e+00	6.02195888e+00	
3.01200000e+00	-1.25562500e+00	6.38927848e+00	
3.07600000e+00	-1.25562500e+00	6.77110498e+00	
3.14000000e+00	-1.25562500e+00	7.16656972e+00	
3.20400000e+00	-1.25562500e+00	7.57483974e+00	
3.26800000e+00	-1.25562500e+00	7.99476288e+00	
1.32000000e-01	-1.22687500e+00	3.35528857e+01	
1.96000000e-01	-1.22687500e+00	3.35528857e+01	
2.60000000e-01	-1.22687500e+00	3.35528857e+01	
3.24000000e-01	-1.22687500e+00	3.35528857e+01	
3.88000000e-01	-1.22687500e+00	3.35528857e+01	
4.52000000e-01	-1.22687500e+00	3.35528857e+01	
5.16000000e-01	-1.22687500e+00	3.35528857e+01	
5.80000000e-01	-1.22687500e+00	3.35528857e+01	
6.44000000e-01	-1.22687500e+00	3.35528857e+01	
7.08000000e-01	-1.22687500e+00	3.35528857e+01	
7.72000000e-01	-1.22687500e+00	3.35528857e+01	
8.36000000e-01	-1.22687500e+00	3.35528857e+01	
9.00000000e-01	-1.22687500e+00	3.35528857e+01	
9.64000000e-01	-1.22687500e+00	3.35528857e+01	
1.02800000e+00	-1.22687500e+00	3.35528857e+01	
1.09200000e+00	-1.22687500e+00	3.35528857e+01	
1.15600000e+00	-1.22687500e+00	3.35528857e+01	
1.22000000e+00	-1.22687500e+00	3.35528857e+01	
1.28400000e+00	-1.22687500e+00	3.35528857e+01	
1.34800000e+00	-1.22687500e+00	3.35528857e+01	
1.41200000e+00	-1.22687500e+00	3.35528857e+01	
1.47600000e+00	-1.22687500e+00	3.35528857e+01	
1.54000000e+00	-1.22687500e+00	3.35528857e+01	
1.60400000e+00	-1.22687500e+00	3.35528857e+01	
1.66800000e+00	-1.22687500e+00	3.35528857e+01	
1.73200000e+00	-1.22687500e+00	3.35528857e+01	
