Path:HepData/ggFttH_VBFVH_lvlv
profiled Likelihood
x: #mu^{f}_{ggF+ttH}
y: #mu^{f}_{VBF+VH}
z: -2 ln (#Lambda)
x	y	z	
9.25000000e-01	2.64000000e-01	4.00539540e+00	
9.75000000e-01	2.64000000e-01	4.02325460e+00	
1.02500000e+00	2.64000000e-01	4.03862880e+00	
1.07500000e+00	2.64000000e-01	4.10930500e+00	
1.12500000e+00	2.64000000e-01	4.23914240e+00	
1.17500000e+00	2.64000000e-01	4.35067540e+00	
1.22500000e+00	2.64000000e-01	4.51734700e+00	
1.27500000e+00	2.64000000e-01	4.71252740e+00	
1.32500000e+00	2.64000000e-01	4.93479180e+00	
1.37500000e+00	2.64000000e-01	5.18054120e+00	
1.42500000e+00	2.64000000e-01	5.45393220e+00	
1.47500000e+00	2.64000000e-01	5.74918220e+00	
1.52500000e+00	2.64000000e-01	6.06444600e+00	
1.57500000e+00	2.64000000e-01	6.39731780e+00	
1.62500000e+00	2.64000000e-01	6.77059360e+00	
1.67500000e+00	2.64000000e-01	7.13041940e+00	
1.72500000e+00	2.64000000e-01	7.52318900e+00	
1.77500000e+00	2.64000000e-01	7.92706900e+00	
1.82500000e+00	2.64000000e-01	8.34791820e+00	
1.87500000e+00	2.64000000e-01	8.80002720e+00	
1.92500000e+00	2.64000000e-01	9.23551220e+00	
1.97500000e+00	2.64000000e-01	9.70242300e+00	
2.02500000e+00	2.64000000e-01	1.01720118e+01	
2.07500000e+00	2.64000000e-01	1.06577884e+01	
2.12500000e+00	2.64000000e-01	1.11611904e+01	
2.17500000e+00	2.64000000e-01	1.16799044e+01	
2.22500000e+00	2.64000000e-01	1.21997392e+01	
2.27500000e+00	2.64000000e-01	1.27070336e+01	
-1.75000000e-01	3.76000000e-01	1.50477720e+01	
-1.25000000e-01	3.76000000e-01	1.40139400e+01	
-7.50000000e-02	3.76000000e-01	1.30471828e+01	
-2.50000000e-02	3.76000000e-01	1.21020012e+01	
2.50000000e-02	3.76000000e-01	1.11962566e+01	
7.50000000e-02	3.76000000e-01	1.03343312e+01	
1.25000000e-01	3.76000000e-01	9.49852160e+00	
1.75000000e-01	3.76000000e-01	8.74573480e+00	
2.25000000e-01	3.76000000e-01	8.02321240e+00	
2.75000000e-01	3.76000000e-01	7.35272280e+00	
3.25000000e-01	3.76000000e-01	6.73384760e+00	
3.75000000e-01	3.76000000e-01	6.14655660e+00	
4.25000000e-01	3.76000000e-01	5.65535100e+00	
4.75000000e-01	3.76000000e-01	5.19292520e+00	
5.25000000e-01	3.76000000e-01	4.78928480e+00	
5.75000000e-01	3.76000000e-01	4.43485220e+00	
6.25000000e-01	3.76000000e-01	4.10386360e+00	
6.75000000e-01	3.76000000e-01	3.87976320e+00	
7.25000000e-01	3.76000000e-01	3.66957060e+00	
7.75000000e-01	3.76000000e-01	3.51873840e+00	
8.25000000e-01	3.76000000e-01	3.39592440e+00	
8.75000000e-01	3.76000000e-01	3.31508720e+00	
9.25000000e-01	3.76000000e-01	3.31139220e+00	
9.75000000e-01	3.76000000e-01	3.31007040e+00	
1.02500000e+00	3.76000000e-01	3.37241700e+00	
1.07500000e+00	3.76000000e-01	3.45209460e+00	
1.12500000e+00	3.76000000e-01	3.56808860e+00	
1.17500000e+00	3.76000000e-01	3.72550100e+00	
1.22500000e+00	3.76000000e-01	3.90579460e+00	
1.27500000e+00	3.76000000e-01	4.11444820e+00	
1.32500000e+00	3.76000000e-01	4.35355800e+00	
1.37500000e+00	3.76000000e-01	4.62362040e+00	
1.42500000e+00	3.76000000e-01	4.89531360e+00	
1.47500000e+00	3.76000000e-01	5.17982160e+00	
1.52500000e+00	3.76000000e-01	5.53159480e+00	
1.57500000e+00	3.76000000e-01	5.85632320e+00	
1.62500000e+00	3.76000000e-01	6.23841160e+00	
1.67500000e+00	3.76000000e-01	6.63515700e+00	
1.72500000e+00	3.76000000e-01	7.01909380e+00	
1.77500000e+00	3.76000000e-01	7.45875080e+00	
1.82500000e+00	3.76000000e-01	7.90793420e+00	
1.87500000e+00	3.76000000e-01	8.33250860e+00	
1.92500000e+00	3.76000000e-01	8.80581780e+00	
1.97500000e+00	3.76000000e-01	9.26172940e+00	
2.02500000e+00	3.76000000e-01	9.76587140e+00	
2.07500000e+00	3.76000000e-01	1.02415894e+01	
2.12500000e+00	3.76000000e-01	1.07552594e+01	
2.17500000e+00	3.76000000e-01	1.12846624e+01	
2.22500000e+00	3.76000000e-01	1.18159110e+01	
2.27500000e+00	3.76000000e-01	1.23358996e+01	
-1.75000000e-01	4.88000000e-01	1.41206794e+01	
-1.25000000e-01	4.88000000e-01	1.31013658e+01	
-7.50000000e-02	4.88000000e-01	1.21427280e+01	
-2.50000000e-02	4.88000000e-01	1.12091440e+01	
2.50000000e-02	4.88000000e-01	1.03152864e+01	
7.50000000e-02	4.88000000e-01	9.46533540e+00	
1.25000000e-01	4.88000000e-01	8.64480000e+00	
1.75000000e-01	4.88000000e-01	7.90146140e+00	
2.25000000e-01	4.88000000e-01	7.19172980e+00	
2.75000000e-01	4.88000000e-01	6.53405520e+00	
3.25000000e-01	4.88000000e-01	5.92825780e+00	
3.75000000e-01	4.88000000e-01	5.35760680e+00	
4.25000000e-01	4.88000000e-01	4.87630120e+00	
4.75000000e-01	4.88000000e-01	4.42774480e+00	
5.25000000e-01	4.88000000e-01	4.03736860e+00	
5.75000000e-01	4.88000000e-01	3.69666740e+00	
6.25000000e-01	4.88000000e-01	3.38725220e+00	
6.75000000e-01	4.88000000e-01	3.16910620e+00	
7.25000000e-01	4.88000000e-01	2.97345520e+00	
7.75000000e-01	4.88000000e-01	2.83568320e+00	
8.25000000e-01	4.88000000e-01	2.72799280e+00	
8.75000000e-01	4.88000000e-01	2.66313360e+00	
9.25000000e-01	4.88000000e-01	2.66948180e+00	
9.75000000e-01	4.88000000e-01	2.68339540e+00	
1.02500000e+00	4.88000000e-01	2.75773860e+00	
1.07500000e+00	4.88000000e-01	2.85143420e+00	
1.12500000e+00	4.88000000e-01	2.98092160e+00	
1.17500000e+00	4.88000000e-01	3.15104600e+00	
1.22500000e+00	4.88000000e-01	3.34453560e+00	
1.27500000e+00	4.88000000e-01	3.56631600e+00	
1.32500000e+00	4.88000000e-01	3.81808480e+00	
1.37500000e+00	4.88000000e-01	4.10032600e+00	
1.42500000e+00	4.88000000e-01	4.38588580e+00	
1.47500000e+00	4.88000000e-01	4.68849340e+00	
1.52500000e+00	4.88000000e-01	5.04742660e+00	
1.57500000e+00	4.88000000e-01	5.42011300e+00	
1.62500000e+00	4.88000000e-01	5.78023160e+00	
1.67500000e+00	4.88000000e-01	6.18797620e+00	
1.72500000e+00	4.88000000e-01	6.58719480e+00	
1.77500000e+00	4.88000000e-01	7.03557160e+00	
1.82500000e+00	4.88000000e-01	7.49525620e+00	
1.87500000e+00	4.88000000e-01	7.93396940e+00	
1.92500000e+00	4.88000000e-01	8.41766240e+00	
1.97500000e+00	4.88000000e-01	8.88914180e+00	
2.02500000e+00	4.88000000e-01	9.40042800e+00	
2.07500000e+00	4.88000000e-01	9.89080020e+00	
2.12500000e+00	4.88000000e-01	1.04133566e+01	
2.17500000e+00	4.88000000e-01	1.09551044e+01	
2.22500000e+00	4.88000000e-01	1.14969794e+01	
2.27500000e+00	4.88000000e-01	1.20259372e+01	
-1.75000000e-01	6.00000000e-01	1.32853336e+01	
-1.25000000e-01	6.00000000e-01	1.22802978e+01	
-7.50000000e-02	6.00000000e-01	1.13301610e+01	
-2.50000000e-02	6.00000000e-01	1.04081928e+01	
2.50000000e-02	6.00000000e-01	9.52619540e+00	
7.50000000e-02	6.00000000e-01	8.68817860e+00	
1.25000000e-01	6.00000000e-01	7.88247200e+00	
1.75000000e-01	6.00000000e-01	7.14873460e+00	
2.25000000e-01	6.00000000e-01	6.45156420e+00	
2.75000000e-01	6.00000000e-01	5.80643540e+00	
3.25000000e-01	6.00000000e-01	5.21340020e+00	
3.75000000e-01	6.00000000e-01	4.65872200e+00	
4.25000000e-01	6.00000000e-01	4.18717940e+00	
4.75000000e-01	6.00000000e-01	3.75198620e+00	
5.25000000e-01	6.00000000e-01	3.37437580e+00	
5.75000000e-01	6.00000000e-01	3.04683380e+00	
6.25000000e-01	6.00000000e-01	2.75775140e+00	
6.75000000e-01	6.00000000e-01	2.54554640e+00	
7.25000000e-01	6.00000000e-01	2.36369600e+00	
7.75000000e-01	6.00000000e-01	2.23832540e+00	
8.25000000e-01	6.00000000e-01	2.14490740e+00	
8.75000000e-01	6.00000000e-01	2.09505700e+00	
9.25000000e-01	6.00000000e-01	2.11095460e+00	
9.75000000e-01	6.00000000e-01	2.13916000e+00	
1.02500000e+00	6.00000000e-01	2.22478200e+00	
1.07500000e+00	6.00000000e-01	2.33159760e+00	
1.12500000e+00	6.00000000e-01	2.47366080e+00	
1.17500000e+00	6.00000000e-01	2.65569520e+00	
1.22500000e+00	6.00000000e-01	2.86148280e+00	
1.27500000e+00	6.00000000e-01	3.09548640e+00	
1.32500000e+00	6.00000000e-01	3.35901740e+00	
1.37500000e+00	6.00000000e-01	3.65259200e+00	
1.42500000e+00	6.00000000e-01	3.95099420e+00	
1.47500000e+00	6.00000000e-01	4.29369620e+00	
1.52500000e+00	6.00000000e-01	4.63593400e+00	
1.57500000e+00	6.00000000e-01	5.01928000e+00	
1.62500000e+00	6.00000000e-01	5.39275920e+00	
1.67500000e+00	6.00000000e-01	5.81066720e+00	
1.72500000e+00	6.00000000e-01	6.22520000e+00	
1.77500000e+00	6.00000000e-01	6.68040920e+00	
1.82500000e+00	6.00000000e-01	7.14960160e+00	
1.87500000e+00	6.00000000e-01	7.60154540e+00	
1.92500000e+00	6.00000000e-01	8.09477360e+00	
1.97500000e+00	6.00000000e-01	8.59857380e+00	
2.02500000e+00	6.00000000e-01	9.09844160e+00	
2.07500000e+00	6.00000000e-01	9.63050920e+00	
2.12500000e+00	6.00000000e-01	1.01330310e+01	
2.17500000e+00	6.00000000e-01	1.06833684e+01	
2.22500000e+00	6.00000000e-01	1.12346494e+01	
2.27500000e+00	6.00000000e-01	1.17749616e+01	
-1.75000000e-01	7.12000000e-01	1.25382576e+01	
-1.25000000e-01	7.12000000e-01	1.15471506e+01	
-7.50000000e-02	7.12000000e-01	1.06057480e+01	
-2.50000000e-02	7.12000000e-01	9.69532040e+00	
2.50000000e-02	7.12000000e-01	8.82506860e+00	
7.50000000e-02	7.12000000e-01	7.99891980e+00	
1.25000000e-01	7.12000000e-01	7.20750980e+00	
1.75000000e-01	7.12000000e-01	6.48345800e+00	
2.25000000e-01	7.12000000e-01	5.79855720e+00	
2.75000000e-01	7.12000000e-01	5.16565040e+00	
3.25000000e-01	7.12000000e-01	4.58502620e+00	
3.75000000e-01	7.12000000e-01	4.04561860e+00	
4.25000000e-01	7.12000000e-01	3.58366320e+00	
4.75000000e-01	7.12000000e-01	3.16130380e+00	
5.25000000e-01	7.12000000e-01	2.79594240e+00	
5.75000000e-01	7.12000000e-01	2.48098040e+00	
6.25000000e-01	7.12000000e-01	2.21097040e+00	
6.75000000e-01	7.12000000e-01	2.00471560e+00	
7.25000000e-01	7.12000000e-01	1.83593780e+00	
7.75000000e-01	7.12000000e-01	1.72232380e+00	
8.25000000e-01	7.12000000e-01	1.64235500e+00	
8.75000000e-01	7.12000000e-01	1.60653340e+00	
9.25000000e-01	7.12000000e-01	1.63155140e+00	
9.75000000e-01	7.12000000e-01	1.67315080e+00	
1.02500000e+00	7.12000000e-01	1.76936820e+00	
1.07500000e+00	7.12000000e-01	1.88845440e+00	
1.12500000e+00	7.12000000e-01	2.04218320e+00	
1.17500000e+00	7.12000000e-01	2.23542120e+00	
1.22500000e+00	7.12000000e-01	2.45266620e+00	
1.27500000e+00	7.12000000e-01	2.69805040e+00	
1.32500000e+00	7.12000000e-01	2.97250660e+00	
1.37500000e+00	7.12000000e-01	3.27661940e+00	
1.42500000e+00	7.12000000e-01	3.58692860e+00	
1.47500000e+00	7.12000000e-01	3.93969260e+00	
1.52500000e+00	7.12000000e-01	4.29355200e+00	
1.57500000e+00	7.12000000e-01	4.68675500e+00	
1.62500000e+00	7.12000000e-01	5.07258640e+00	
1.67500000e+00	7.12000000e-01	5.49989240e+00	
1.72500000e+00	7.12000000e-01	5.95431160e+00	
1.77500000e+00	7.12000000e-01	6.39008260e+00	
1.82500000e+00	7.12000000e-01	6.86903060e+00	
1.87500000e+00	7.12000000e-01	7.33223020e+00	
1.92500000e+00	7.12000000e-01	7.83421020e+00	
1.97500000e+00	7.12000000e-01	8.34718600e+00	
2.02500000e+00	7.12000000e-01	8.85713000e+00	
2.07500000e+00	7.12000000e-01	9.39744000e+00	
2.12500000e+00	7.12000000e-01	9.91163800e+00	
2.17500000e+00	7.12000000e-01	1.04698812e+01	
2.22500000e+00	7.12000000e-01	1.10297608e+01	
2.27500000e+00	7.12000000e-01	1.15805800e+01	
-1.75000000e-01	8.24000000e-01	1.18753562e+01	
-1.25000000e-01	8.24000000e-01	1.08978268e+01	
-7.50000000e-02	8.24000000e-01	9.96516360e+00	
-2.50000000e-02	8.24000000e-01	9.06614400e+00	
2.50000000e-02	8.24000000e-01	8.20746940e+00	
7.50000000e-02	8.24000000e-01	7.39323020e+00	
1.25000000e-01	8.24000000e-01	6.61552760e+00	
1.75000000e-01	8.24000000e-01	5.90114380e+00	
2.25000000e-01	8.24000000e-01	5.22818780e+00	
2.75000000e-01	8.24000000e-01	4.60715220e+00	
3.25000000e-01	8.24000000e-01	4.03863940e+00	
3.75000000e-01	8.24000000e-01	3.51382300e+00	
4.25000000e-01	8.24000000e-01	3.06121660e+00	
4.75000000e-01	8.24000000e-01	2.65115840e+00	
5.25000000e-01	8.24000000e-01	2.29753000e+00	
5.75000000e-01	8.24000000e-01	1.99458380e+00	
6.25000000e-01	8.24000000e-01	1.74245860e+00	
6.75000000e-01	8.24000000e-01	1.54213080e+00	
7.25000000e-01	8.24000000e-01	1.38572420e+00	
7.75000000e-01	8.24000000e-01	1.28324540e+00	
8.25000000e-01	8.24000000e-01	1.21594400e+00	
8.75000000e-01	8.24000000e-01	1.19313940e+00	
9.25000000e-01	8.24000000e-01	1.22695340e+00	
9.75000000e-01	8.24000000e-01	1.28110160e+00	
1.02500000e+00	8.24000000e-01	1.38726840e+00	
1.07500000e+00	8.24000000e-01	1.51782940e+00	
1.12500000e+00	8.24000000e-01	1.68238120e+00	
1.17500000e+00	8.24000000e-01	1.88615840e+00	
1.22500000e+00	8.24000000e-01	2.11408260e+00	
1.27500000e+00	8.24000000e-01	2.37006860e+00	
1.32500000e+00	8.24000000e-01	2.65466420e+00	
1.37500000e+00	8.24000000e-01	2.96863360e+00	
1.42500000e+00	8.24000000e-01	3.28994240e+00	
1.47500000e+00	8.24000000e-01	3.65204580e+00	
1.52500000e+00	8.24000000e-01	4.01667720e+00	
1.57500000e+00	8.24000000e-01	4.41900240e+00	
1.62500000e+00	8.24000000e-01	4.81627320e+00	
1.67500000e+00	8.24000000e-01	5.25226420e+00	
1.72500000e+00	8.24000000e-01	5.71494780e+00	
1.77500000e+00	8.24000000e-01	6.16135120e+00	
1.82500000e+00	8.24000000e-01	6.65200220e+00	
1.87500000e+00	8.24000000e-01	7.12296740e+00	
1.92500000e+00	8.24000000e-01	7.63295120e+00	
1.97500000e+00	8.24000000e-01	8.15437560e+00	
2.02500000e+00	8.24000000e-01	8.67361940e+00	
2.07500000e+00	8.24000000e-01	9.22126180e+00	
2.12500000e+00	8.24000000e-01	9.74651180e+00	
2.17500000e+00	8.24000000e-01	1.03119878e+01	
2.22500000e+00	8.24000000e-01	1.08796860e+01	
2.27500000e+00	8.24000000e-01	1.14403076e+01	
-1.75000000e-01	9.36000000e-01	1.12919800e+01	
-1.25000000e-01	9.36000000e-01	1.03285134e+01	
-7.50000000e-02	9.36000000e-01	9.40399200e+00	
-2.50000000e-02	9.36000000e-01	8.51621340e+00	
2.50000000e-02	9.36000000e-01	7.66891460e+00	
7.50000000e-02	9.36000000e-01	6.86642540e+00	
1.25000000e-01	9.36000000e-01	6.10238200e+00	
1.75000000e-01	9.36000000e-01	5.39697680e+00	
2.25000000e-01	9.36000000e-01	4.73563680e+00	
2.75000000e-01	9.36000000e-01	4.12612300e+00	
3.25000000e-01	9.36000000e-01	3.56960420e+00	
3.75000000e-01	9.36000000e-01	3.05918620e+00	
4.25000000e-01	9.36000000e-01	2.61512300e+00	
4.75000000e-01	9.36000000e-01	2.21684960e+00	
5.25000000e-01	9.36000000e-01	1.87445060e+00	
5.75000000e-01	9.36000000e-01	1.58303360e+00	
6.25000000e-01	9.36000000e-01	1.34887660e+00	
6.75000000e-01	9.36000000e-01	1.15327680e+00	
7.25000000e-01	9.36000000e-01	1.00857600e+00	
7.75000000e-01	9.36000000e-01	9.16633000e-01	
8.25000000e-01	9.36000000e-01	8.61284200e-01	
8.75000000e-01	9.36000000e-01	8.50927200e-01	
9.25000000e-01	9.36000000e-01	8.92843400e-01	
9.75000000e-01	9.36000000e-01	9.58759000e-01	
1.02500000e+00	9.36000000e-01	1.07425760e+00	
1.07500000e+00	9.36000000e-01	1.21555400e+00	
1.12500000e+00	9.36000000e-01	1.39075780e+00	
1.17500000e+00	9.36000000e-01	1.60385060e+00	
1.22500000e+00	9.36000000e-01	1.84174400e+00	
1.27500000e+00	9.36000000e-01	2.10762700e+00	
1.32500000e+00	9.36000000e-01	2.40158940e+00	
1.37500000e+00	9.36000000e-01	2.72538840e+00	
1.42500000e+00	9.36000000e-01	3.05629300e+00	
1.47500000e+00	9.36000000e-01	3.42708240e+00	
1.52500000e+00	9.36000000e-01	3.80172040e+00	
1.57500000e+00	9.36000000e-01	4.21248260e+00	
1.62500000e+00	9.36000000e-01	4.62080680e+00	
1.67500000e+00	9.36000000e-01	5.06439520e+00	
1.72500000e+00	9.36000000e-01	5.53450140e+00	
1.77500000e+00	9.36000000e-01	5.99096000e+00	
1.82500000e+00	9.36000000e-01	6.48931580e+00	
1.87500000e+00	9.36000000e-01	6.97155560e+00	
1.92500000e+00	9.36000000e-01	7.48795060e+00	
1.97500000e+00	9.36000000e-01	8.01716440e+00	
2.02500000e+00	9.36000000e-01	8.54499740e+00	
2.07500000e+00	9.36000000e-01	9.10004640e+00	
2.12500000e+00	9.36000000e-01	9.63567620e+00	
2.17500000e+00	9.36000000e-01	1.02069764e+01	
2.22500000e+00	9.36000000e-01	1.07816382e+01	
2.27500000e+00	9.36000000e-01	1.13516108e+01	
-1.75000000e-01	1.04800000e+00	1.07835582e+01	
-1.25000000e-01	1.04800000e+00	9.83289700e+00	
-7.50000000e-02	1.04800000e+00	8.91938500e+00	
-2.50000000e-02	1.04800000e+00	8.04261280e+00	
2.50000000e-02	1.04800000e+00	7.20642220e+00	
7.50000000e-02	1.04800000e+00	6.41349840e+00	
1.25000000e-01	1.04800000e+00	5.66663480e+00	
1.75000000e-01	1.04800000e+00	4.96639180e+00	
2.25000000e-01	1.04800000e+00	4.31634080e+00	
2.75000000e-01	1.04800000e+00	3.71800860e+00	
3.25000000e-01	1.04800000e+00	3.17310080e+00	
3.75000000e-01	1.04800000e+00	2.67956220e+00	
4.25000000e-01	1.04800000e+00	2.24052600e+00	
4.75000000e-01	1.04800000e+00	1.85355560e+00	
5.25000000e-01	1.04800000e+00	1.52191420e+00	
5.75000000e-01	1.04800000e+00	1.24158500e+00	
6.25000000e-01	1.04800000e+00	1.01272480e+00	
6.75000000e-01	1.04800000e+00	8.33621200e-01	
7.25000000e-01	1.04800000e+00	7.00004200e-01	
7.75000000e-01	1.04800000e+00	6.17970000e-01	
8.25000000e-01	1.04800000e+00	5.74030200e-01	
8.75000000e-01	1.04800000e+00	5.81226000e-01	
9.25000000e-01	1.04800000e+00	6.24913800e-01	
9.75000000e-01	1.04800000e+00	7.01910800e-01	
1.02500000e+00	1.04800000e+00	8.26078400e-01	
1.07500000e+00	1.04800000e+00	9.77431800e-01	
1.12500000e+00	1.04800000e+00	1.16664820e+00	
1.17500000e+00	1.04800000e+00	1.38441460e+00	
1.22500000e+00	1.04800000e+00	1.63168020e+00	
1.27500000e+00	1.04800000e+00	1.90686140e+00	
1.32500000e+00	1.04800000e+00	2.20933700e+00	
1.37500000e+00	1.04800000e+00	2.53305720e+00	
1.42500000e+00	1.04800000e+00	2.88220500e+00	
1.47500000e+00	1.04800000e+00	3.26113120e+00	
1.52500000e+00	1.04800000e+00	3.64514120e+00	
1.57500000e+00	1.04800000e+00	4.06365260e+00	
1.62500000e+00	1.04800000e+00	4.48570740e+00	
1.67500000e+00	1.04800000e+00	4.93292120e+00	
1.72500000e+00	1.04800000e+00	5.40962420e+00	
1.77500000e+00	1.04800000e+00	5.87566200e+00	
1.82500000e+00	1.04800000e+00	6.38109240e+00	
1.87500000e+00	1.04800000e+00	6.87629420e+00	
1.92500000e+00	1.04800000e+00	7.39617440e+00	
1.97500000e+00	1.04800000e+00	7.93256420e+00	
2.02500000e+00	1.04800000e+00	8.46833900e+00	
2.07500000e+00	1.04800000e+00	9.03280820e+00	
2.12500000e+00	1.04800000e+00	9.58123460e+00	
2.17500000e+00	1.04800000e+00	1.01521062e+01	
2.22500000e+00	1.04800000e+00	1.07328556e+01	
2.27500000e+00	1.04800000e+00	1.13118772e+01	
-1.75000000e-01	1.16000000e+00	1.03467228e+01	
-1.25000000e-01	1.16000000e+00	9.40685700e+00	
-7.50000000e-02	1.16000000e+00	8.50284360e+00	
-2.50000000e-02	1.16000000e+00	7.63693920e+00	
2.50000000e-02	1.16000000e+00	6.81169700e+00	
7.50000000e-02	1.16000000e+00	6.02990400e+00	
1.25000000e-01	1.16000000e+00	5.29374900e+00	
1.75000000e-01	1.16000000e+00	4.60612360e+00	
2.25000000e-01	1.16000000e+00	3.96700460e+00	
2.75000000e-01	1.16000000e+00	3.37948720e+00	
3.25000000e-01	1.16000000e+00	2.84418020e+00	
3.75000000e-01	1.16000000e+00	2.36290520e+00	
4.25000000e-01	1.16000000e+00	1.93307900e+00	
4.75000000e-01	1.16000000e+00	1.55695000e+00	
5.25000000e-01	1.16000000e+00	1.23567340e+00	
5.75000000e-01	1.16000000e+00	9.65525400e-01	
6.25000000e-01	1.16000000e+00	7.47217600e-01	
6.75000000e-01	1.16000000e+00	5.78525600e-01	
7.25000000e-01	1.16000000e+00	4.55425800e-01	
7.75000000e-01	1.16000000e+00	3.82744400e-01	
8.25000000e-01	1.16000000e+00	3.49856200e-01	
8.75000000e-01	1.16000000e+00	3.65611800e-01	
9.25000000e-01	1.16000000e+00	4.18797400e-01	
9.75000000e-01	1.16000000e+00	5.06318600e-01	
1.02500000e+00	1.16000000e+00	6.38508400e-01	
1.07500000e+00	1.16000000e+00	7.99300800e-01	
1.12500000e+00	1.16000000e+00	9.97615800e-01	
1.17500000e+00	1.16000000e+00	1.22380800e+00	
1.22500000e+00	1.16000000e+00	1.47988300e+00	
1.27500000e+00	1.16000000e+00	1.76394100e+00	
1.32500000e+00	1.16000000e+00	2.07407200e+00	
1.37500000e+00	1.16000000e+00	2.40658640e+00	
1.42500000e+00	1.16000000e+00	2.76394080e+00	
1.47500000e+00	1.16000000e+00	3.15047160e+00	
1.52500000e+00	1.16000000e+00	3.54346340e+00	
1.57500000e+00	1.16000000e+00	3.96891380e+00	
1.62500000e+00	1.16000000e+00	4.39960660e+00	
1.67500000e+00	1.16000000e+00	4.85448740e+00	
1.72500000e+00	1.16000000e+00	5.33802760e+00	
1.77500000e+00	1.16000000e+00	5.81216200e+00	
1.82500000e+00	1.16000000e+00	6.32402500e+00	
1.87500000e+00	1.16000000e+00	6.82748620e+00	
1.92500000e+00	1.16000000e+00	7.35461800e+00	
1.97500000e+00	1.16000000e+00	7.89756880e+00	
2.02500000e+00	1.16000000e+00	8.44069820e+00	
2.07500000e+00	1.16000000e+00	9.01103760e+00	
2.12500000e+00	1.16000000e+00	9.56717040e+00	
2.17500000e+00	1.16000000e+00	1.01446006e+01	
2.22500000e+00	1.16000000e+00	1.07313198e+01	
2.27500000e+00	1.16000000e+00	1.13184798e+01	
-1.75000000e-01	1.27200000e+00	9.97461420e+00	
-1.25000000e-01	1.27200000e+00	9.04539100e+00	
-7.50000000e-02	1.27200000e+00	8.15202120e+00	
-2.50000000e-02	1.27200000e+00	7.29677260e+00	
2.50000000e-02	1.27200000e+00	6.48225060e+00	
7.50000000e-02	1.27200000e+00	5.71232100e+00	
1.25000000e-01	1.27200000e+00	4.98565260e+00	
1.75000000e-01	1.27200000e+00	4.30878180e+00	
2.25000000e-01	1.27200000e+00	3.68033860e+00	
2.75000000e-01	1.27200000e+00	3.10336500e+00	
3.25000000e-01	1.27200000e+00	2.57858260e+00	
3.75000000e-01	1.27200000e+00	2.10739100e+00	
4.25000000e-01	1.27200000e+00	1.68968760e+00	
4.75000000e-01	1.27200000e+00	1.32393920e+00	
5.25000000e-01	1.27200000e+00	1.01298620e+00	
5.75000000e-01	1.27200000e+00	7.51067600e-01	
6.25000000e-01	1.27200000e+00	5.44293800e-01	
6.75000000e-01	1.27200000e+00	3.83487400e-01	
7.25000000e-01	1.27200000e+00	2.70391800e-01	
7.75000000e-01	1.27200000e+00	2.07143400e-01	
8.25000000e-01	1.27200000e+00	1.84365600e-01	
8.75000000e-01	1.27200000e+00	2.08112400e-01	
9.25000000e-01	1.27200000e+00	2.70288600e-01	
9.75000000e-01	1.27200000e+00	3.67812000e-01	
1.02500000e+00	1.27200000e+00	5.07968400e-01	
1.07500000e+00	1.27200000e+00	6.77608200e-01	
1.12500000e+00	1.27200000e+00	8.84184000e-01	
1.17500000e+00	1.27200000e+00	1.11860480e+00	
1.22500000e+00	1.27200000e+00	1.38249880e+00	
1.27500000e+00	1.27200000e+00	1.67499520e+00	
1.32500000e+00	1.27200000e+00	1.99277580e+00	
1.37500000e+00	1.27200000e+00	2.33332740e+00	
1.42500000e+00	1.27200000e+00	2.69834580e+00	
1.47500000e+00	1.27200000e+00	3.09156840e+00	
1.52500000e+00	1.27200000e+00	3.49323680e+00	
1.57500000e+00	1.27200000e+00	3.92484540e+00	
1.62500000e+00	1.27200000e+00	4.36367680e+00	
1.67500000e+00	1.27200000e+00	4.82569080e+00	
1.72500000e+00	1.27200000e+00	5.31831320e+00	
1.77500000e+00	1.27200000e+00	5.79721620e+00	
1.82500000e+00	1.27200000e+00	6.31499760e+00	
1.87500000e+00	1.27200000e+00	6.82621500e+00	
1.92500000e+00	1.27200000e+00	7.36027700e+00	
1.97500000e+00	1.27200000e+00	7.90910060e+00	
2.02500000e+00	1.27200000e+00	8.45905700e+00	
2.07500000e+00	1.27200000e+00	9.03474480e+00	
2.12500000e+00	1.27200000e+00	9.59810480e+00	
2.17500000e+00	1.27200000e+00	1.01816004e+01	
2.22500000e+00	1.27200000e+00	1.07765980e+01	
2.27500000e+00	1.27200000e+00	1.13687212e+01	
-1.75000000e-01	1.38400000e+00	9.66673340e+00	
-1.25000000e-01	1.38400000e+00	8.74790400e+00	
-7.50000000e-02	1.38400000e+00	7.86492560e+00	
-2.50000000e-02	1.38400000e+00	7.02006040e+00	
2.50000000e-02	1.38400000e+00	6.21597440e+00	
7.50000000e-02	1.38400000e+00	5.45415500e+00	
1.25000000e-01	1.38400000e+00	4.74012480e+00	
1.75000000e-01	1.38400000e+00	4.07263620e+00	
2.25000000e-01	1.38400000e+00	3.45454120e+00	
2.75000000e-01	1.38400000e+00	2.88778260e+00	
3.25000000e-01	1.38400000e+00	2.37317280e+00	
3.75000000e-01	1.38400000e+00	1.91091100e+00	
4.25000000e-01	1.38400000e+00	1.50330700e+00	
4.75000000e-01	1.38400000e+00	1.14759200e+00	
5.25000000e-01	1.38400000e+00	8.45914600e-01	
5.75000000e-01	1.38400000e+00	5.96758800e-01	
6.25000000e-01	1.38400000e+00	3.96269200e-01	
