Path:HepData/ggFttH_VBFVH_2ph
profiled Likelihood
x: #mu^{f}_{ggF+ttH}
y: #mu^{f}_{VBF+VH}
z: -2 ln (#Lambda)
x	y	z	
1.10200000e+00	5.00000000e-02	1.13494840e+01	
1.15400000e+00	5.00000000e-02	1.05252420e+01	
1.20600000e+00	5.00000000e-02	9.78784000e+00	
1.25800000e+00	5.00000000e-02	9.13038600e+00	
1.31000000e+00	5.00000000e-02	8.54828800e+00	
1.36200000e+00	5.00000000e-02	8.04010800e+00	
1.41400000e+00	5.00000000e-02	7.59503200e+00	
1.46600000e+00	5.00000000e-02	7.21347200e+00	
1.51800000e+00	5.00000000e-02	6.88869200e+00	
1.57000000e+00	5.00000000e-02	6.61862200e+00	
1.62200000e+00	5.00000000e-02	6.40305000e+00	
1.67400000e+00	5.00000000e-02	6.23150400e+00	
1.72600000e+00	5.00000000e-02	6.10426000e+00	
1.77800000e+00	5.00000000e-02	6.01673000e+00	
1.83000000e+00	5.00000000e-02	5.96798000e+00	
1.88200000e+00	5.00000000e-02	5.95586000e+00	
1.93400000e+00	5.00000000e-02	5.97875000e+00	
1.98600000e+00	5.00000000e-02	6.03180600e+00	
2.03800000e+00	5.00000000e-02	6.11271200e+00	
2.09000000e+00	5.00000000e-02	6.22149400e+00	
2.14200000e+00	5.00000000e-02	6.35734000e+00	
2.19400000e+00	5.00000000e-02	6.51826000e+00	
2.24600000e+00	5.00000000e-02	6.70226600e+00	
2.29800000e+00	5.00000000e-02	6.90716200e+00	
2.35000000e+00	5.00000000e-02	7.13288600e+00	
2.40200000e+00	5.00000000e-02	7.37971200e+00	
2.45400000e+00	5.00000000e-02	7.64426400e+00	
2.50600000e+00	5.00000000e-02	7.92698000e+00	
2.55800000e+00	5.00000000e-02	8.22563800e+00	
2.61000000e+00	5.00000000e-02	8.54039200e+00	
2.66200000e+00	5.00000000e-02	8.87227200e+00	
2.71400000e+00	5.00000000e-02	9.21571400e+00	
2.76600000e+00	5.00000000e-02	9.57391800e+00	
2.81800000e+00	5.00000000e-02	9.94353200e+00	
2.87000000e+00	5.00000000e-02	1.03255500e+01	
2.92200000e+00	5.00000000e-02	1.07216900e+01	
2.97400000e+00	5.00000000e-02	1.11247500e+01	
4.26000000e-01	1.50000000e-01	2.96991020e+01	
4.78000000e-01	1.50000000e-01	2.75556940e+01	
5.30000000e-01	1.50000000e-01	2.54944880e+01	
5.82000000e-01	1.50000000e-01	2.35385020e+01	
6.34000000e-01	1.50000000e-01	2.16871040e+01	
6.86000000e-01	1.50000000e-01	1.99520700e+01	
7.38000000e-01	1.50000000e-01	1.83347140e+01	
7.90000000e-01	1.50000000e-01	1.68343740e+01	
8.42000000e-01	1.50000000e-01	1.54515680e+01	
8.94000000e-01	1.50000000e-01	1.41816740e+01	
9.46000000e-01	1.50000000e-01	1.30227780e+01	
9.98000000e-01	1.50000000e-01	1.19662380e+01	
1.05000000e+00	1.50000000e-01	1.10086980e+01	
1.10200000e+00	1.50000000e-01	1.01450140e+01	
1.15400000e+00	1.50000000e-01	9.37160400e+00	
1.20600000e+00	1.50000000e-01	8.68207600e+00	
1.25800000e+00	1.50000000e-01	8.06949400e+00	
1.31000000e+00	1.50000000e-01	7.52959800e+00	
1.36200000e+00	1.50000000e-01	7.06288200e+00	
1.41400000e+00	1.50000000e-01	6.65364600e+00	
1.46600000e+00	1.50000000e-01	6.30751000e+00	
1.51800000e+00	1.50000000e-01	6.01622400e+00	
1.57000000e+00	1.50000000e-01	5.77809600e+00	
1.62200000e+00	1.50000000e-01	5.59314400e+00	
1.67400000e+00	1.50000000e-01	5.44972000e+00	
1.72600000e+00	1.50000000e-01	5.34953800e+00	
1.77800000e+00	1.50000000e-01	5.28783600e+00	
1.83000000e+00	1.50000000e-01	5.26373400e+00	
1.88200000e+00	1.50000000e-01	5.27514800e+00	
1.93400000e+00	1.50000000e-01	5.32044600e+00	
1.98600000e+00	1.50000000e-01	5.39496800e+00	
2.03800000e+00	1.50000000e-01	5.49639400e+00	
2.09000000e+00	1.50000000e-01	5.62491200e+00	
2.14200000e+00	1.50000000e-01	5.77981400e+00	
2.19400000e+00	1.50000000e-01	5.95887800e+00	
2.24600000e+00	1.50000000e-01	6.16046400e+00	
2.29800000e+00	1.50000000e-01	6.38221000e+00	
2.35000000e+00	1.50000000e-01	6.62419200e+00	
2.40200000e+00	1.50000000e-01	6.88696600e+00	
2.45400000e+00	1.50000000e-01	7.16648200e+00	
2.50600000e+00	1.50000000e-01	7.46390800e+00	
2.55800000e+00	1.50000000e-01	7.77669800e+00	
2.61000000e+00	1.50000000e-01	8.10513400e+00	
2.66200000e+00	1.50000000e-01	8.45060200e+00	
2.71400000e+00	1.50000000e-01	8.80647800e+00	
2.76600000e+00	1.50000000e-01	9.17708000e+00	
2.81800000e+00	1.50000000e-01	9.55862600e+00	
2.87000000e+00	1.50000000e-01	9.95225800e+00	
2.92200000e+00	1.50000000e-01	1.03600300e+01	
2.97400000e+00	1.50000000e-01	1.07735600e+01	
4.26000000e-01	2.50000000e-01	2.77078680e+01	
4.78000000e-01	2.50000000e-01	2.56338560e+01	
5.30000000e-01	2.50000000e-01	2.36464100e+01	
5.82000000e-01	2.50000000e-01	2.17673380e+01	
6.34000000e-01	2.50000000e-01	1.99920240e+01	
6.86000000e-01	2.50000000e-01	1.83327180e+01	
7.38000000e-01	2.50000000e-01	1.67889360e+01	
7.90000000e-01	2.50000000e-01	1.53592540e+01	
8.42000000e-01	2.50000000e-01	1.40440680e+01	
8.94000000e-01	2.50000000e-01	1.28377820e+01	
9.46000000e-01	2.50000000e-01	1.17392520e+01	
9.98000000e-01	2.50000000e-01	1.07394740e+01	
1.05000000e+00	2.50000000e-01	9.83540600e+00	
1.10200000e+00	2.50000000e-01	9.02206800e+00	
1.15400000e+00	2.50000000e-01	8.29599600e+00	
1.20600000e+00	2.50000000e-01	7.65114000e+00	
1.25800000e+00	2.50000000e-01	7.08047200e+00	
1.31000000e+00	2.50000000e-01	6.58011800e+00	
1.36200000e+00	2.50000000e-01	6.15118000e+00	
1.41400000e+00	2.50000000e-01	5.77667000e+00	
1.46600000e+00	2.50000000e-01	5.46382600e+00	
1.51800000e+00	2.50000000e-01	5.20408000e+00	
1.57000000e+00	2.50000000e-01	4.99608200e+00	
1.62200000e+00	2.50000000e-01	4.84012000e+00	
1.67400000e+00	2.50000000e-01	4.72310800e+00	
1.72600000e+00	2.50000000e-01	4.64840600e+00	
1.77800000e+00	2.50000000e-01	4.61116000e+00	
1.83000000e+00	2.50000000e-01	4.61039600e+00	
1.88200000e+00	2.50000000e-01	4.64410800e+00	
1.93400000e+00	2.50000000e-01	4.71058000e+00	
1.98600000e+00	2.50000000e-01	4.80540200e+00	
2.03800000e+00	2.50000000e-01	4.92626000e+00	
2.09000000e+00	2.50000000e-01	5.07353200e+00	
2.14200000e+00	2.50000000e-01	5.24654200e+00	
2.19400000e+00	2.50000000e-01	5.44279400e+00	
2.24600000e+00	2.50000000e-01	5.66107600e+00	
2.29800000e+00	2.50000000e-01	5.89882800e+00	
2.35000000e+00	2.50000000e-01	6.15624400e+00	
2.40200000e+00	2.50000000e-01	6.43421000e+00	
2.45400000e+00	2.50000000e-01	6.72786600e+00	
2.50600000e+00	2.50000000e-01	7.03929800e+00	
2.55800000e+00	2.50000000e-01	7.36552800e+00	
2.61000000e+00	2.50000000e-01	7.70696800e+00	
2.66200000e+00	2.50000000e-01	8.06542600e+00	
2.71400000e+00	2.50000000e-01	8.43306800e+00	
2.76600000e+00	2.50000000e-01	8.81545400e+00	
2.81800000e+00	2.50000000e-01	9.20835800e+00	
2.87000000e+00	2.50000000e-01	9.61305000e+00	
2.92200000e+00	2.50000000e-01	1.00319760e+01	
2.97400000e+00	2.50000000e-01	1.04553360e+01	
4.26000000e-01	3.50000000e-01	2.58643920e+01	
4.78000000e-01	3.50000000e-01	2.38576360e+01	
5.30000000e-01	3.50000000e-01	2.19400980e+01	
5.82000000e-01	3.50000000e-01	2.01330620e+01	
6.34000000e-01	3.50000000e-01	1.84279120e+01	
6.86000000e-01	3.50000000e-01	1.68382740e+01	
7.38000000e-01	3.50000000e-01	1.53619300e+01	
7.90000000e-01	3.50000000e-01	1.39969200e+01	
8.42000000e-01	3.50000000e-01	1.27436840e+01	
8.94000000e-01	3.50000000e-01	1.15955800e+01	
9.46000000e-01	3.50000000e-01	1.05524420e+01	
9.98000000e-01	3.50000000e-01	9.60488000e+00	
1.05000000e+00	3.50000000e-01	8.75008000e+00	
1.10200000e+00	3.50000000e-01	7.98324400e+00	
1.15400000e+00	3.50000000e-01	7.30098800e+00	
1.20600000e+00	3.50000000e-01	6.69753200e+00	
1.25800000e+00	3.50000000e-01	6.16576000e+00	
1.31000000e+00	3.50000000e-01	5.70216200e+00	
1.36200000e+00	3.50000000e-01	5.30847000e+00	
1.41400000e+00	3.50000000e-01	4.96618000e+00	
1.46600000e+00	3.50000000e-01	4.68439000e+00	
1.51800000e+00	3.50000000e-01	4.45417800e+00	
1.57000000e+00	3.50000000e-01	4.27442000e+00	
1.62200000e+00	3.50000000e-01	4.14571000e+00	
1.67400000e+00	3.50000000e-01	4.05327600e+00	
1.72600000e+00	3.50000000e-01	4.00244200e+00	
1.77800000e+00	3.50000000e-01	3.98817600e+00	
1.83000000e+00	3.50000000e-01	4.00936400e+00	
1.88200000e+00	3.50000000e-01	4.06405000e+00	
1.93400000e+00	3.50000000e-01	4.15038600e+00	
1.98600000e+00	3.50000000e-01	4.26427800e+00	
2.03800000e+00	3.50000000e-01	4.40346400e+00	
2.09000000e+00	3.50000000e-01	4.56841800e+00	
2.14200000e+00	3.50000000e-01	4.75854200e+00	
2.19400000e+00	3.50000000e-01	4.97096000e+00	
2.24600000e+00	3.50000000e-01	5.20501200e+00	
2.29800000e+00	3.50000000e-01	5.45787000e+00	
2.35000000e+00	3.50000000e-01	5.72986000e+00	
2.40200000e+00	3.50000000e-01	6.02222200e+00	
2.45400000e+00	3.50000000e-01	6.32918600e+00	
2.50600000e+00	3.50000000e-01	6.65384800e+00	
2.55800000e+00	3.50000000e-01	6.99279000e+00	
2.61000000e+00	3.50000000e-01	7.34652400e+00	
2.66200000e+00	3.50000000e-01	7.71735600e+00	
2.71400000e+00	3.50000000e-01	8.09603000e+00	
2.76600000e+00	3.50000000e-01	8.48957800e+00	
2.81800000e+00	3.50000000e-01	8.89324600e+00	
2.87000000e+00	3.50000000e-01	9.30841600e+00	
2.92200000e+00	3.50000000e-01	9.73800400e+00	
2.97400000e+00	3.50000000e-01	1.01705420e+01	
4.26000000e-01	4.50000000e-01	2.41649480e+01	
4.78000000e-01	4.50000000e-01	2.22228600e+01	
5.30000000e-01	4.50000000e-01	2.03713900e+01	
5.82000000e-01	4.50000000e-01	1.86319480e+01	
6.34000000e-01	4.50000000e-01	1.69914700e+01	
6.86000000e-01	4.50000000e-01	1.54660940e+01	
7.38000000e-01	4.50000000e-01	1.40517540e+01	
7.90000000e-01	4.50000000e-01	1.27460600e+01	
8.42000000e-01	4.50000000e-01	1.15496580e+01	
8.94000000e-01	4.50000000e-01	1.04547660e+01	
9.46000000e-01	4.50000000e-01	9.46248200e+00	
9.98000000e-01	4.50000000e-01	8.56287800e+00	
1.05000000e+00	4.50000000e-01	7.75337400e+00	
1.10200000e+00	4.50000000e-01	7.02939200e+00	
1.15400000e+00	4.50000000e-01	6.38751400e+00	
1.20600000e+00	4.50000000e-01	5.82220200e+00	
1.25800000e+00	4.50000000e-01	5.32638600e+00	
1.31000000e+00	4.50000000e-01	4.89678200e+00	
1.36200000e+00	4.50000000e-01	4.53579000e+00	
1.41400000e+00	4.50000000e-01	4.22322000e+00	
1.46600000e+00	4.50000000e-01	3.97026000e+00	
1.51800000e+00	4.50000000e-01	3.76758000e+00	
1.57000000e+00	4.50000000e-01	3.61413800e+00	
1.62200000e+00	4.50000000e-01	3.51090000e+00	
1.67400000e+00	4.50000000e-01	3.44112400e+00	
1.72600000e+00	4.50000000e-01	3.41255000e+00	
1.77800000e+00	4.50000000e-01	3.41978400e+00	
